0.000000000000000000e+00,1.510033497159978033e+00
3.171717171717172018e-02,1.441746544655593043e+00
6.343434343434344036e-02,1.533412990574379631e+00
9.515151515151515360e-02,1.532959591836429158e+00
1.268686868686868807e-01,2.079578086460897701e+00
1.585858585858586078e-01,1.803910488356881503e+00
1.903030303030303072e-01,2.014615597119009394e+00
2.220202020202020343e-01,2.070339701572385671e+00
2.537373737373737614e-01,2.078211031356713701e+00
2.854545454545454608e-01,2.020962327081405885e+00
3.171717171717172157e-01,1.872054579646501349e+00
3.488888888888889150e-01,1.944046416916328290e+00
3.806060606060606144e-01,1.948216065255586660e+00
4.123232323232323693e-01,1.853277531307242265e+00
4.440404040404040686e-01,1.826102337200831816e+00
4.757575757575758235e-01,1.925669447575765858e+00
5.074747474747475229e-01,1.748380912399860376e+00
5.391919191919192222e-01,1.396740675304744661e+00
5.709090909090909216e-01,1.469611315465562118e+00
6.026262626262627320e-01,1.386075694010530102e+00
6.343434343434344314e-01,1.094690191673555191e+00
6.660606060606061307e-01,1.108777443054766332e+00
6.977777777777778301e-01,9.351383638738038906e-01
7.294949494949495294e-01,5.971184252779784263e-01
7.612121212121212288e-01,6.555780351207309842e-01
7.929292929292930392e-01,3.913529279516624881e-01
8.246464646464647386e-01,3.209708049910704464e-01
8.563636363636364379e-01,3.513081642299626384e-01
8.880808080808081373e-01,2.895504869672008708e-01
9.197979797979798366e-01,1.567556759138599709e-01
9.515151515151516470e-01,-5.492542987390955367e-02
9.832323232323233464e-01,1.608920640294809468e-01
1.014949494949495046e+00,9.857274534415050304e-02
1.046666666666666856e+00,1.688786318794068542e-01
1.078383838383838444e+00,-8.711445423894995099e-02
1.110101010101010255e+00,1.011617219964800196e-01
1.141818181818181843e+00,1.816866585806172218e-01
1.173535353535353654e+00,-5.559629850901359749e-03
1.205252525252525464e+00,7.000080280210949080e-02
1.236969696969697052e+00,2.237143588235805391e-01
1.268686868686868863e+00,3.836044548410444399e-01
1.300404040404040451e+00,2.925294192421617478e-01
1.332121212121212261e+00,5.835770920482259427e-01
1.363838383838384072e+00,4.166499938073778830e-01
1.395555555555555660e+00,6.450117975313870433e-01
1.427272727272727471e+00,8.020695640141035643e-01
1.458989898989899059e+00,8.568645939404051504e-01
1.490707070707070869e+00,1.148746714750341624e+00
1.522424242424242458e+00,1.140231835029085206e+00
1.554141414141414268e+00,1.274792120275151985e+00
1.585858585858586078e+00,1.300564272963862900e+00
1.617575757575757667e+00,1.589846683361466395e+00
1.649292929292929477e+00,1.615174568536596800e+00
1.681010101010101065e+00,1.940388208188315922e+00
1.712727272727272876e+00,1.556702972041665856e+00
1.744444444444444686e+00,1.699893101729958556e+00
1.776161616161616275e+00,2.096924108849711477e+00
1.807878787878788085e+00,2.053517975895174263e+00
1.839595959595959673e+00,2.017235838851954011e+00
1.871313131313131484e+00,1.999037069251186516e+00
1.903030303030303294e+00,1.769195201043477716e+00
1.934747474747474882e+00,1.706786704271057165e+00
1.966464646464646693e+00,2.078699411618871729e+00
1.998181818181818281e+00,1.769393002160966732e+00
2.029898989898990092e+00,1.755566662253132959e+00
2.061616161616161680e+00,1.793648620379260761e+00
2.093333333333333712e+00,1.641909201997490131e+00
2.125050505050505301e+00,1.464127009497527609e+00
2.156767676767676889e+00,1.337497999503686197e+00
2.188484848484848477e+00,1.282311346283666165e+00
2.220202020202020510e+00,1.042127347652277436e+00
2.251919191919192098e+00,8.877443759965757408e-01
2.283636363636363686e+00,8.602132319212606459e-01
2.315353535353535719e+00,8.596533090333104976e-01
2.347070707070707307e+00,5.527724021319373460e-01
2.378787878787878896e+00,5.137925800871887549e-01
2.410505050505050928e+00,4.153387476539385226e-01
2.442222222222222516e+00,1.858366910212330692e-01
2.473939393939394105e+00,2.208623249728398907e-01
2.505656565656565693e+00,1.598731737162479571e-01
2.537373737373737725e+00,1.780854749846040863e-01
2.569090909090909314e+00,1.328716670376679510e-01
2.600808080808080902e+00,-1.435563653524547234e-01
2.632525252525252935e+00,-1.480368741253409726e-01
2.664242424242424523e+00,-2.408999228268885774e-03
2.695959595959596111e+00,-1.752969402391495457e-01
2.727676767676768144e+00,1.550560688839893730e-01
2.759393939393939732e+00,2.414913920421229987e-02
2.791111111111111320e+00,1.203396397067331702e-01
2.822828282828282909e+00,1.829393366405084598e-01
2.854545454545454941e+00,4.192195660450691030e-01
2.886262626262626529e+00,3.825983953485234679e-01
2.917979797979798118e+00,3.828046726009573519e-01
2.949696969696970150e+00,6.013711760207064438e-01
2.981414141414141739e+00,8.445344219119886864e-01
3.013131313131313327e+00,8.769630144207027911e-01
3.044848484848484915e+00,1.072540449093071446e+00
3.076565656565656948e+00,1.246541461811907725e+00
3.108282828282828536e+00,1.381283016106696904e+00
3.140000000000000124e+00,1.372018268933650864e+00
