2.206426192049473656e+01,4.316643415007641593e+00,-1.098113070443327786e+02,8.369969977239473735e+01,5.710126345179757124e+01,-1.114458857073111062e+02,-8.797456071921811827e+01,1.335043897560638548e+01,6.613558165510603715e+01,4.720672008729209068e+01,4.316186962748168554e+01,3.732921578016789965e+01,-7.949101158877719797e+01,7.700101406172198892e+01,-3.778752126725574101e+01,-4.383531782950154110e+00,-9.510382219827921801e+01,-7.648200138501258039e+01,-2.416141439671426383e+02,5.134890072812365958e+01,-1.156409579566850283e+02,1.295694383380444492e+02,6.319805568585837818e+01,-5.763869915424426438e+01,-1.003233323702796156e+02,1.763627010805038964e+01,1.108359601159298649e+02,1.257257248522375903e+02,-3.518641885432560201e+01,-6.793752517025360760e+01,-1.001491469308062534e+02,2.562956269535883891e+01,6.170098036365057936e+01,9.605959904786980985e+01,-9.409465055197145489e+01,-1.462177100058559063e+02,1.127540520543569329e+02,1.141161417504926945e+01,2.285697169270511608e+02,2.075888812471014422e+00,-1.719455444898196959e+02,-7.449505679925461266e+01,1.100878098196579913e+01,9.899622142105144462e+01,5.339855720198499967e+01,-9.148646414021675355e+01,-1.308253952105891393e+01,-1.543633310733934252e+02,-9.194852152216125774e+01,-1.526148787671429261e+02,1.517387219581670195e+02,5.364396511980867643e+01,-1.875571758724606042e+01,4.547024271569354426e+01,-1.148485299801361066e+02,6.156307383693376778e+01,8.308210872726925800e+01,1.651393465497317550e+02,-3.644675475402809184e+01,5.072256965706716159e+01,1.756574288944084401e+02,-5.365025250007888324e+00,1.277204887489060638e+02,7.845132256852983232e+01,-1.197227041992172616e+02,-9.920951008201539523e+00,1.055380942379459128e+02,-1.122465902620137967e+02,6.735989511724108070e+01,4.181762000674530100e+01,-2.902205042021135384e+01,-9.082637265478012978e+01,4.451748366954258529e+01,-9.405401509656657311e+01,5.157153709701876210e+01,8.191349420151806271e+01,1.799369014172009429e+02,2.239453562673010012e+01,-1.079200209032402711e+02,-5.872758258633177064e+01,-1.629907667347663391e+01,-5.888381409698171254e+00,-9.174304995533272944e+00,3.688514499610628405e+01,-4.653429433283000094e+01,2.978010777179777691e+01,-7.443986825743948543e+01,1.594481432805868906e+02,-5.251812315205089021e+01,-6.336343535685499972e+01,-9.901579183344037460e+01,-1.133519546148825867e+02,-1.092777609263949330e+02,-3.203161040833010276e+01,1.133253188473981652e+02,1.350208842055054106e+02,7.148616031393528303e+00,-1.577830845494980565e+02,1.808620062341790344e+02,8.615119203074907972e-01
-1.166289430648486274e+02,4.246207341215542641e+01,-1.324668684168325967e+02,7.471112834316009810e+01,3.203087068243915780e+01,-4.569348261533477285e+01,4.835932624463695362e+01,1.920293220507944199e+01,3.357099737306415932e+01,1.642624758942197047e+02,-8.937180679400100303e+00,-2.038587827048283430e+02,6.098438564797478278e+01,1.238434805520014947e+02,7.596875933819927695e+01,-1.360118155354021212e+02,4.589204126774460946e+01,-7.818057905093057514e+01,5.311811277857416513e+01,7.738176013582898349e+01,5.125159524287952451e+01,8.343279714065571895e+00,1.157336474156190889e+02,1.605134469645467377e+01,-1.247711394689169140e+02,7.650921650830856890e+01,8.320700785401287547e+00,2.612957565736249776e+01,-1.605600127614704320e+02,4.008077273006938412e+01,-9.026789904661015385e+01,-2.144622152758812774e+02,3.083108503257417254e+01,-6.796503638210651843e+01,1.206749162623759162e+02,-1.471192382589028291e+01,-2.964408344713790200e+01,4.559504550698520120e+01,8.349702748300447297e+01,-2.380311198671155637e+01,5.058685121773318372e+01,3.665297798886212632e+01,-8.764847124992944316e+01,-1.696342236762781397e+02,-6.355472293820992746e+01,1.209032827804001471e+02,6.168693457804162961e+01,1.366478280665949399e+02,1.064027967907163799e+02,-8.045777226240117486e+00,-9.564908663780672171e+00,-1.041319802834763486e+01,-3.994971458936324438e-01,-1.149251782548820842e+02,6.834009998352492232e+01,8.618251011611383205e+01,1.578297342007628856e+02,-2.881111688800165993e+01,6.179416691790918748e+01,-1.242630375980241553e+02,-2.557612371118946903e+00,8.147457574554438509e+01,-1.003294921741521222e+02,3.975868746716953694e+01,-1.035242215202239322e+02,7.537059846659094831e+01,1.777128765295237400e+01,1.572369610492125602e+01,4.240965075013579622e+01,-1.311797215319782595e+01,8.327641436952379195e+01,7.862306294158172193e+01,-5.447020555048401036e+01,9.287988489679646520e+00,4.476060462275523832e+01,5.686860412377513541e+01,-1.125989262387341512e+02,1.702899812938567834e+02,3.303375318652104653e+01,4.215147458313845164e+01,-4.811328176351587160e+00,-5.430466124286235896e+01,9.703488799454113689e+01,-1.165714928393777861e+01,1.185529614593107084e+02,-3.452726314578680444e+01,-1.519703556369833919e+01,-1.309403153032561704e+02,-8.212760927440795555e+00,6.870402088734553558e+01,-4.286796070853617024e+00,3.470574892068898976e+01,-1.882606446421626600e+01,1.808684924501957880e+02,-5.502825337370502723e+01,-1.341738144367194536e+02,-4.960936725011861625e+01,1.311508078396945365e+01,2.876619480735003620e+01,2.200754925265927398e+01
-9.701121720253934200e+01,-1.892835856112372639e+01,-6.572273697406247095e+01,1.575497854677482508e+02,2.245167831717042617e+01,1.279830260106545659e+01,-1.055873739701562073e+02,-5.988247505988428809e-01,2.253607083699455416e+01,6.273939332250637335e+01,-5.138390985208315698e+01,1.786806299819713786e+02,-2.091523132596319385e+02,1.380774363026881986e+02,-9.597031852528205320e+01,-2.310152496650560394e+01,2.249446244732550042e+02,-9.762311542920519969e+01,6.071120175499032712e+01,-1.083945710227667973e+02,-9.839293468592080316e+00,1.678960851388914932e+02,-1.953420511621889091e+02,-1.145473413637682114e+02,3.772916167786764419e+01,1.852975159131122851e+01,4.832471334767249438e+00,1.506108296345350652e+02,-8.757108875866556730e+01,-6.475723793584502630e+01,3.412551585357641670e+01,-3.854944559933917958e+01,-1.518966538008261535e+00,2.475281869152109664e+02,1.001535399115448755e+01,2.479753676500322399e+02,3.656419912678153139e+01,-1.135446347340570696e+02,-7.694865549868548271e+01,-2.813053523543396750e+01,1.288081484409875657e+02,-1.725920304480852678e+02,-8.690090925344978245e+01,1.415708065484005518e+00,-2.071930253566238775e+02,-1.287219210360762922e+01,-5.317824608056237423e+01,2.291554508545250002e+00,-1.504526086414738018e+01,8.982382335565172582e+01,1.185356033071879978e+02,-1.300515805065601285e+02,6.192150155618798379e+01,-4.977978359490828808e+01,6.257292257620144227e+01,-8.112121756514405035e+01,-1.081803147997998309e+02,2.985084339091930161e+01,-6.585374331763954103e+01,-1.232427639052720103e+01,6.763731243721781539e+01,1.256637570157676862e+02,2.730210183169798910e+01,-5.625013692047942016e+01,1.066451070079625083e+02,8.449932999952277868e+00,-7.663629676679384772e+01,4.853613607595252688e+01,1.294510232788008750e+02,-5.514040914746605182e+01,6.586256915360289099e+01,-8.534985599532359402e+01,-6.013719237966843423e+01,2.004419273225406357e+02,-7.808006941783563093e+01,-2.118983391266895833e+00,1.764580024036041195e+01,-1.331616829213186577e+02,-2.584167615483145397e+01,-8.797524325284177849e+01,7.388787697948217215e+01,1.401359839323332892e+02,-2.744147756549426020e+01,1.291058052604157922e+02,4.774801269781937307e+00,-1.321946347510425612e+00,5.171364896475909489e+01,-3.958872219568784345e+01,7.939408053134849297e+01,-1.066466607338661277e+02,3.849140376411468623e+01,1.031651968804008419e+02,-4.967435332172649964e+01,-7.225275971590528457e+01,-1.869452754190551858e+01,8.988522134209812009e+01,-5.485327015003077378e+01,7.239672058153242062e+01,-8.671462403707964484e+01,4.490635915644821807e+01
-9.101595801243189499e+01,-1.244282689085617761e+02,2.039783891462710841e+01,3.599711361615693050e+00,8.800235824357739034e+01,4.886982346740308003e+01,1.776328920621731911e+01,-6.028491736178751381e+01,1.389456534492292121e+02,1.119451364772275923e+02,1.077401991635686755e+02,-7.039126397433366655e+00,1.233157098481562315e+02,-1.002255463984379418e+02,-1.292163993862103553e+02,7.592356941052801744e+01,-1.163137902183305954e+02,-1.177031758489402620e+02,1.096215210189974272e+02,1.498775842385381623e+02,-4.071058829119135858e+00,1.195773176085067888e+02,4.540944796213952372e+01,1.486382270536530470e+01,-5.166728368327745358e+01,-8.086469620500000133e+01,2.390447148125856529e+02,5.930790613755092267e+01,-4.545084653974063826e+01,1.530366196770481224e+02,-1.177257873965975392e+02,-8.036257271009891667e+01,-1.349907462234112927e+02,1.915115502096995215e+01,-2.667315644480557424e+01,7.202093865584092214e+01,4.359096033633204570e+01,1.004154475268756528e+02,7.188145300161266960e+01,-5.305637376942750194e+01,-5.366615791006500302e+01,1.796518268177533173e+01,-4.267227418228080893e+01,6.955969533558048568e+01,3.178695380410110261e+01,-4.768158295045623163e+01,4.844618660044258718e+01,-1.254059806639266270e+02,1.039879324243986360e+02,-4.550828305304218446e+01,-8.029424866464171373e+01,3.964097118435204514e+00,-1.367504264523854474e+01,7.254038932044389298e+01,7.930283844678413629e+01,-1.123552900817574880e+02,-9.955632878702994049e+01,4.071704659828142780e+01,8.082590684548154059e+01,3.270235249541502043e+01,8.733190582971479898e+01,3.681707457367703284e+01,2.172720314979933320e+01,-4.601967070129763471e+01,-2.371143758658232059e+01,-6.947401096668993148e+01,-6.074028166191342848e+01,1.621476723233888322e+02,-3.228935744556206089e+01,-1.942695903264351642e+01,-1.356994502314516353e+02,5.692206258831787125e+01,-7.054814735084687527e+01,-1.470244817101454089e+02,-7.533623460140874784e+01,1.879929158706314851e+01,-1.577859169078658681e+02,-4.675396054517910471e+01,-8.291974446818980482e+01,7.833868795397312113e+01,8.812758499500988307e+01,-5.466745726353560286e+01,-1.614024959110365103e+02,-1.230624262510698230e+02,5.473519317969005726e+01,-4.620240612253130053e+01,6.583080392365091882e+01,-3.647430914306443839e+01,3.711670902111540382e+00,-3.976338886671323536e+01,-5.331666811427218278e+01,-2.509811745365095348e+01,-8.023230976258417968e+01,-1.555360007921969512e+01,-3.854345622032160179e+01,4.815344613968115794e+01,-1.141979307831751669e+02,-1.513041204612565593e+02,-5.115822711892117347e-01,1.792119565313654448e+02
-1.370011669915838670e+00,-2.461626649577636385e+02,-1.267243286995518616e+02,-2.060685219228937992e+00,-1.068500037148017157e+02,-4.496461876487739318e+01,-1.186433302462775252e+01,-2.207829232167771139e+01,7.259558557777624799e+01,2.376581892296855258e+01,8.217228963325476343e+01,-3.559003367285566100e+01,-7.046696291167707216e+01,-1.074057182728304696e+02,-7.314883931998701883e+01,1.522686547570526727e+02,-7.892883913598865320e+01,-2.470433966862362354e+02,2.068330971532254381e+01,-8.645025302527128019e+01,9.769839773310363285e+01,-1.333570261918093252e+02,8.480893484932636284e+01,5.641749322411977374e+01,-1.780696430086565272e+02,-1.295824906106055074e+01,7.159225544415271258e+01,-6.723698553970275782e+01,8.133015832191428984e+00,1.830607517250438718e+02,1.021800068959420713e+02,4.332966816347567374e+01,-2.414996498995790830e+02,-8.144547022401432912e+01,8.159742509851551517e+01,2.731119584625314900e+01,-4.068490941457678645e+01,1.836782749441979377e+02,2.290452542766178823e+01,2.853049517592900202e+02,-1.478795150184386671e+02,-2.490110555505146550e+01,1.247289108906840909e+02,1.505293955069425920e+02,1.629234348323269046e+02,7.866894157825970524e+01,-6.342439496108519847e+01,-5.399457331209459454e+01,-4.084820742086866119e+01,1.065225163310837253e+01,-1.794070666586122087e+01,6.664760981010716989e+01,-1.462573847278494270e+02,-3.442477706435499440e-01,-9.219374877388336387e+00,1.122876480388335949e+02,-1.427200366400454072e+02,7.758550481859339243e+01,-2.106396765952952421e+02,-1.325557452807645120e+02,1.324268230833258713e+02,-7.134130283991484589e+01,1.004894661522689745e+02,-5.182400201509725690e+01,2.221336862135873673e+02,-1.035494021161962479e+02,-1.106457335953576120e+02,-4.905636100535659239e+01,1.707926289404081501e+02,6.283883749978408417e+01,-1.314774417412191667e+02,-7.085358440246302791e+01,-3.363008008316748487e+01,6.600749326726906929e+01,3.923791924817732024e+01,1.269284806617112054e+02,-1.189443288047968821e+02,-1.239816512157382533e+02,8.736556562563534101e+01,-9.904114860254912855e+01,-4.067620454902339588e+01,-2.025070435388410672e+01,-1.067295552560937750e+02,4.288769812777506019e+00,-1.793234295087651162e+02,-5.941324797924457357e+01,1.211945159842628925e+02,7.036551632543338997e+01,5.478776400397484991e+01,-3.313844025600987919e+01,7.957740360422535275e+01,-3.758376642175208815e+01,-2.033870412657001339e+02,-7.983364697411222721e+01,-3.885521466392256684e+01,1.224778733088319704e+01,1.356844393169614023e+02,7.512108546979656865e+01,9.505328966861361639e-01,7.977449340718681015e+01
1.320679506084692889e+02,-1.891765628888200865e+02,8.631644641643025295e+01,1.259854087458583365e+02,3.078400746410859412e+01,-8.116829959122658522e+01,7.032762615034098985e+01,-2.995456618920033875e+01,3.827822099402330736e+01,-8.276464533779147814e+00,-1.344398727128021847e+02,6.913435084672336473e+01,1.167914127017218107e+01,-6.561406565082549491e+01,8.380109474252471102e+01,1.510444877013636642e+02,-1.612327282408400038e+02,-3.606231535703349778e+01,-3.981978552327980481e+01,-5.024544978640288662e+01,-1.268192864016285455e+02,-1.657937428385728538e+02,-1.036883104659306980e+02,1.308990593391947925e+02,-1.678292406547813016e+02,-8.510818148677158135e+00,-7.940968838836708343e+00,-1.100996412782198419e+01,-1.525357837502452867e+02,-5.580232998075492645e+01,-9.907621678614475513e+01,8.616963183164563134e+01,5.866750901691356290e+01,-3.567296514447750155e+01,-2.307886752064733571e+02,1.348802249236264856e+02,-4.820585079523750593e+00,1.556817472269565883e+02,1.227229930103663804e+02,2.446519337718075349e+01,3.756100943051784213e+01,1.132280650766020642e+02,-1.170210244275966289e+02,3.975359988967237257e+01,-6.316570250281997545e+01,2.229174917100534969e+01,-2.730671296451583174e+01,8.588617465355005720e+01,-2.917033433338909276e+02,4.116154516006069031e+01,-7.757321382043016467e-01,-8.363332886223136597e+01,-1.100759460294717051e+01,-1.995292230222892726e+02,-2.027209470400348152e+02,-2.376520156118540328e+01,-7.029499490699990361e+01,-8.913227961862133952e+01,-4.340629452528516197e+01,3.683072943508104213e+00,1.597896862261259088e+01,1.842592709454150111e+02,-1.372936544862715493e+02,-1.303135219978584303e+02,8.658442655921824382e+01,-9.955717440229298631e+01,-6.552351254886504250e+01,-5.260184380891409717e+01,3.976692406891083920e+01,6.212411840606706193e+01,1.260785785498115956e+02,9.377155111941273447e+01,-8.085209415837502434e+01,-1.044060465247066674e+02,9.591107012768098627e+01,3.740640351279088094e+01,6.298302475421090207e+01,-1.624872881341887307e+02,4.411805042754022566e+01,-5.927385951958655852e+01,-6.192201800027243053e+01,8.750512120159731921e+01,1.220873825798172589e+02,4.402571738145900326e+01,-1.214057331710215664e+02,8.233471206059051894e+01,-5.882562989106070717e+01,1.828368362683222585e+02,-4.712106646607001892e+01,-4.924682176062851191e+00,-2.050473431524966941e+02,2.175552211822699888e+01,-4.521613116490884465e+01,2.660148686827118070e+01,3.194698425496931282e+00,-1.844774237247890483e+02,-6.724510156871794209e+01,-1.706477497801915888e+02,8.997222363978908177e+00,-1.289605352178761564e+02
4.005863384451372156e+01,-9.412962437408275207e+00,8.594735299459739508e+01,1.028341925893593469e+02,-5.552518776251930888e+01,1.370843333087044016e+02,-1.513953500670946539e+02,-1.324845084338593040e+02,1.450215889753460772e+02,-1.134629710980938810e+01,5.832177322973347344e+01,7.700897156940871469e+01,-4.205858907600900665e+01,-1.883977777848332380e+02,5.673963552739933647e+01,-9.148339025968762428e+01,2.976728161858826383e+01,-3.928016228837038426e+01,9.342098947574463352e+01,-9.612650254259415306e+01,-1.599206019560151901e+02,-4.510625481786089352e+01,1.258689076171280590e+02,-3.154008020687376046e+01,-1.734922478120847131e+02,9.248406950337636090e+01,-7.562847584702342374e+01,-6.820128016661995218e+01,3.170627245747887812e+01,4.386157629066639885e+01,4.183635631460391835e+01,-2.018161489390697128e+01,5.194496016811616101e+01,2.359271303486867737e+02,1.077694500078302013e+02,8.495348927767766511e+00,1.315985649505079209e+02,2.357963477755902915e+01,-1.621888693098019019e+01,1.100777970268483017e+02,-9.130479021346926061e+01,-6.233331212874171001e+01,-4.230231743327642846e+01,3.570180112064696232e+01,-1.912215465086207544e+01,-9.792278252334968158e+01,1.245870251237701183e+02,5.059616985569355130e+00,-4.569639114708797223e+01,-2.310515427508440567e+01,-1.290553022279564921e+01,-4.841566107648817763e+01,-8.345698645966464824e+01,1.000424795278859946e+01,-1.137683275221500345e+01,1.103071970318973456e+02,1.385034412206167929e+02,1.171128912768385959e+02,1.035445703340869557e+02,-1.423261337519912502e+02,-7.763267311021099459e+00,-5.479825495706721483e+01,1.140131819396382724e+02,1.259257669243156101e+02,2.947267187257695653e+01,1.374211041722694802e+02,9.410395081103209236e+01,1.958335968501778552e+02,-3.437871352891509247e+01,-6.482214757941059702e+01,-1.280839876445206471e+01,7.966212918093236794e+01,1.742818258874532233e+01,2.048205528179181911e+01,-1.245481475905719577e+02,-4.425730767765460882e+01,-7.459244277852262428e+01,-9.766614114016827841e+01,-1.765787349333170937e+02,1.333770644430356640e+02,2.100523820103514794e+00,4.297246021472270883e+01,-3.593212992737025502e+01,-4.915661169498534377e+01,1.195904883102218292e+02,2.510111486200015563e+01,-1.163554711175834733e+01,-2.519903037840117488e+00,1.944214717973002848e+01,-2.445613301471579177e+02,2.589243383010680759e+02,-2.309203494605204128e+02,7.428823555680023105e+01,2.112140787645700968e+01,-4.664706970786552276e+00,2.212440011977216514e+01,-9.775938595781342144e+01,1.484526647761869924e+02,6.970094687698782820e+01,1.361485106540375511e+01
-3.622240423053509062e+01,1.731745499107971114e+02,7.308789777921237629e+00,2.590883889209852953e+01,3.344933477710398506e+01,-2.816778399695835589e+01,-1.026758112625799413e+02,-1.026497721822929208e+02,7.077334930817072234e+01,-5.627777971168821125e+01,-1.285460645354690143e+02,-6.955728917676644585e+01,-2.903677453749701343e+01,-2.587073084239763077e+01,-1.256318772748228554e+02,1.297970661840718662e+02,3.022656680329020684e+00,-1.313155941665366413e+02,2.031912253113840734e+02,1.303214253702055316e+02,6.479481388846177303e+00,7.141336355620173038e+01,2.367681122648380097e+02,-4.475333213589545522e+01,5.909898792945720736e+00,1.467714845514465196e+02,2.309987504200005333e+02,-2.234845696355456823e+02,-6.192847493709098217e+01,-7.317590048698967564e+01,-4.770485185569371822e+01,8.735250585762416620e+01,-5.944341565872633737e+01,4.170561818645829533e+01,-1.130487008290809854e+02,-2.731960677257499981e+01,-2.065377198979072091e+02,-1.310862902372765006e+02,-3.232424186953933187e+00,-1.380719157081706427e+01,1.357742341336504808e+02,-1.156896276355192832e+01,-1.183359048111249052e+02,1.800373599722440474e+02,5.323565890686502655e+01,-1.130626516214094011e+02,2.885366943990309707e+01,-1.218850220015073518e+02,6.163280890007792578e+01,1.190227469521970960e+02,7.357339641823242005e+01,3.996509743858559460e+01,-1.236866685558411376e+02,-2.037075592941060975e+01,-1.528227593980367516e+01,6.336376572344535418e+01,1.337663639735665697e+02,8.721990603503567741e+01,-2.450100635256549140e+02,-2.305533720916042739e+01,1.467798868271277968e+02,-1.676002952746794961e+01,9.919524961586017753e+01,-5.584179661475585732e+01,-2.559713401534120862e+02,-1.029529066462841200e+02,-6.833564734063641311e+01,-1.168235684487721784e+02,-2.210566111963478875e+02,-1.700165781120464885e+02,-5.629452796317166019e+01,2.095464895995809940e+01,-1.537230573018054436e+01,4.245507252796793551e+01,2.483517971772042756e+02,-7.678311921556641551e+01,-2.067933282583943111e+01,-1.129254551973654941e+02,-1.059831489698778597e+02,-2.944761092864614405e+00,7.596954693105622880e+01,1.224473169233239389e+01,6.428600915349358047e+01,7.169417300795379333e+01,-9.025198617790270816e+01,4.396808049612682368e+01,-3.567794560718980534e+01,-1.738096121667387024e+02,-8.675909098357465155e+01,3.335094226834115005e+01,-3.104121983140658614e+01,-2.355103552227323007e+02,1.518721648737685559e+00,-3.936792801072699888e+01,-4.320632390720798099e+01,-1.894577778246250546e+02,6.552624731843282291e+01,1.081201450463679805e+02,-1.387468390478481126e+02,7.874222504985736748e+01
9.297379858485787452e+01,1.998299329814863938e+02,-6.263034321644794744e+01,7.249330916039137485e+00,-2.408431839164844135e+01,7.619936813685592369e+01,-1.405263984281272371e+02,-9.963603825356625521e+01,-1.265945264228173812e+02,-1.007774134139622930e+02,3.471753711498523387e+01,-3.476525551687359439e+01,4.992508064442476723e+01,1.486228596156148853e+02,-6.896325604424995426e+00,-6.224389986006505637e+01,-1.477829380229025560e+02,-3.105898645442834116e+00,2.447059913202197379e+01,-1.400370703224466595e+01,-6.910763685953021707e+01,-6.718572374049458062e+01,-1.227362729208932706e+02,-2.976839399664067543e+01,-1.709713319454874920e+02,1.154639728163468959e+01,8.903266662167244760e+01,-7.018197067240544129e+01,2.762903615232042966e+02,6.626558966364102332e+01,6.734650135151507300e+01,9.633288160137580292e+01,-3.383240437204334228e+01,4.577615848074738381e+01,2.635350599767221524e+01,4.735680175996261454e+01,2.503045630500931296e+01,9.256909883329555555e+01,-5.818564526933618453e+01,1.745350908987858318e+01,-5.738242782399860431e+01,-1.022981132120522396e+01,5.458120700313895668e+01,-5.808784344724873705e+00,-8.854131844755717395e+01,-1.829215262838834519e+02,-3.016483341488968222e+02,-1.956197967340754929e+01,-1.395050352604446964e+01,-2.003130039247761545e+02,-1.077536530131441168e+02,-8.816588632050697072e+01,-2.676973134708611823e+01,9.402846609768044317e+00,-3.018847951189462151e+02,-2.004405662058810478e+01,5.443761760339042155e+01,-1.108561720855078363e+02,-1.968739662971528581e+00,-3.680423084419048507e+01,1.403804824329432677e+02,8.784445760903302869e+01,1.094024100521596523e+02,-1.526788825143337291e+01,1.059209717377222582e+01,-1.484177142479110856e+01,8.244061432808422296e+01,-1.383067956563694736e+02,-1.204523145486431872e+02,5.167885860787043839e+01,-7.449595990646319876e+01,7.065182717820924552e+01,-7.208070810246607607e+01,-6.629448989325272379e+00,-1.306569866198136651e+02,2.672575474167788201e+01,7.730950976352960247e+00,-6.331061827646185236e+01,-9.287968377372965278e+01,1.867085559097398857e+02,1.280038247972738930e+02,-9.095724368282914440e+01,5.027449722998890813e+00,2.467061059682968107e+02,-1.386514763420508523e+01,-2.614080804329549146e+00,-4.384895415424477960e+01,2.468035354614642785e+01,7.020990344564039276e+01,1.126463672885489942e+01,5.176345112648657221e+01,-1.311016308354151931e+02,2.258427004603196053e+01,-3.759234195140620294e+00,1.399831882391475801e+02,-7.733226278160800859e+01,-1.649675197247438803e+02,-9.036284509639570217e+01,4.517423516609614609e+01,4.945622332026406553e+01
-3.418996676672784218e+01,-9.216641516602527417e+01,-1.505087834059391980e+02,4.082200162582376635e+01,-3.380732170567030437e+01,-2.009040785281169583e+00,2.749333634712096597e+01,5.665237642126349726e+01,-1.782914481600402894e+02,-2.884192789037984284e+01,-4.055889455210396477e+01,5.572679025734048253e+01,-3.162161664328987154e+00,7.061770110249274524e+01,1.266333050030870027e+02,-1.895271158121382271e+01,-5.728996058937855196e+01,1.128747594692178495e+02,-3.413203758681224542e+01,-9.059868258902700688e+01,-1.576245568794544170e+02,4.650086398302053681e+01,-2.115397915110301241e+01,4.116074386487700565e+01,9.388339465053125821e+01,-1.867400129760459393e+01,1.120855232431167821e+02,-8.104026658886077428e+01,-1.032016527821606928e+02,1.332800998700287778e+02,-7.833842914500425536e+01,1.906958985398056328e+01,1.722431225405222506e+02,-6.249512090820428512e+01,1.398941988480323459e+02,-9.567461793335327513e+01,7.058980488193168412e+01,-2.614907368509063446e+01,4.472319266538444538e+01,4.171336542777034140e+01,2.625941085993194690e+01,1.415068280037360751e+02,-5.303420148779227361e+01,-9.108075518018543448e+01,2.263221571307549311e+02,-1.024114447018818197e+02,-1.476572390975277393e+01,8.222367412805357390e+01,-4.456384386124334895e+01,3.624307865240561366e+00,-1.169931550903344544e+02,-6.611656595862083918e+01,-9.258350581923885159e+01,7.624729185879195459e-01,1.515956950640722312e+01,-2.732587738146975909e+01,-5.190198737103719395e+01,-2.926096904961783451e+01,9.462774144429481282e+01,1.029463124164865917e+02,3.278407210394585292e+01,-9.625199797306859750e+01,-1.070967029826472156e-01,7.594417986158975964e+01,-3.374967228336280556e+01,1.760872529316767441e+02,8.335213352346376325e+01,2.257791684470660698e+02,7.015544626639050207e+00,3.489365170037384889e+00,9.859207349199614612e+01,-3.780008144395996794e+01,-1.129531848289263962e+02,2.662319795312536641e+01,2.599716837490230859e+01,-2.449107731633433716e+01,-1.649803006064064448e+02,-4.635210286160822335e+01,9.139334460217195044e+01,-2.025001423212728469e+01,-8.072788140048679395e+01,1.821845293381434416e+01,-6.801252459510857307e+01,-2.247089167950052513e+02,-1.377802977648051979e+02,-1.366304596171788148e+02,3.085425724344244713e+01,7.172764390342416085e+00,-4.189830092993843635e+01,-1.297423274970566638e+02,-1.027211666725486481e+02,4.780652353800244470e+01,-1.173481474682301773e+01,-4.015336502390536566e+01,2.762128237887485582e+01,1.707314347629913982e+02,-8.769366500695541333e+01,4.655881177739771282e-01,-4.171757813782734559e+01,1.248987978540715176e+02
